Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2013/7/28 14:00,2013,7,28,14,26,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 15:00,2013,7,28,15,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 16:00,2013,7,28,16,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 17:00,2013,7,28,17,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 18:00,2013,7,28,18,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 19:00,2013,7,28,19,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 20:00,2013,7,28,20,72,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 21:00,2013,7,28,21,62,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 22:00,2013,7,28,22,51,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/28 23:00,2013,7,28,23,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 0:00,2013,7,29,0,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 1:00,2013,7,29,1,30,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 2:00,2013,7,29,2,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 3:00,2013,7,29,3,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 4:00,2013,7,29,4,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 5:00,2013,7,29,5,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 6:00,2013,7,29,6,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 7:00,2013,7,29,7,52,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 8:00,2013,7,29,8,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 9:00,2013,7,29,9,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 10:00,2013,7,29,10,43,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 11:00,2013,7,29,11,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 12:00,2013,7,29,12,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 13:00,2013,7,29,13,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 14:00,2013,7,29,14,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 15:00,2013,7,29,15,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 16:00,2013,7,29,16,47,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 17:00,2013,7,29,17,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 18:00,2013,7,29,18,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 19:00,2013,7,29,19,55,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 20:00,2013,7,29,20,48,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 21:00,2013,7,29,21,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 22:00,2013,7,29,22,65,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/29 23:00,2013,7,29,23,52,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 0:00,2013,7,30,0,47,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 1:00,2013,7,30,1,45,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 2:00,2013,7,30,2,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 3:00,2013,7,30,3,52,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 4:00,2013,7,30,4,55,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 5:00,2013,7,30,5,44,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 6:00,2013,7,30,6,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 7:00,2013,7,30,7,58,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 8:00,2013,7,30,8,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 9:00,2013,7,30,9,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 10:00,2013,7,30,10,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 11:00,2013,7,30,11,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2013/7/30 12:00,2013,7,30,12,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 13:00,2013,7,30,13,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 14:00,2013,7,30,14,20,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 15:00,2013,7,30,15,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 16:00,2013,7,30,16,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 17:00,2013,7,30,17,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 18:00,2013,7,30,18,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 19:00,2013,7,30,19,47,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 20:00,2013,7,30,20,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 21:00,2013,7,30,21,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 22:00,2013,7,30,22,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/30 23:00,2013,7,30,23,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 0:00,2013,7,31,0,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 1:00,2013,7,31,1,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 2:00,2013,7,31,2,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 3:00,2013,7,31,3,30,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 4:00,2013,7,31,4,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 5:00,2013,7,31,5,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 6:00,2013,7,31,6,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 7:00,2013,7,31,7,52,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 8:00,2013,7,31,8,44,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 9:00,2013,7,31,9,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 10:00,2013,7,31,10,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 11:00,2013,7,31,11,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 12:00,2013,7,31,12,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 13:00,2013,7,31,13,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 14:00,2013,7,31,14,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 15:00,2013,7,31,15,70,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 16:00,2013,7,31,16,70,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 17:00,2013,7,31,17,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 18:00,2013,7,31,18,30,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 19:00,2013,7,31,19,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 20:00,2013,7,31,20,15,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 21:00,2013,7,31,21,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 22:00,2013,7,31,22,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/7/31 23:00,2013,7,31,23,17,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 0:00,2013,8,1,0,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 1:00,2013,8,1,1,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 2:00,2013,8,1,2,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 3:00,2013,8,1,3,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 4:00,2013,8,1,4,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 5:00,2013,8,1,5,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 6:00,2013,8,1,6,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 7:00,2013,8,1,7,30,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 8:00,2013,8,1,8,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 9:00,2013,8,1,9,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 10:00,2013,8,1,10,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 11:00,2013,8,1,11,43,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 12:00,2013,8,1,12,34,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 13:00,2013,8,1,13,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 14:00,2013,8,1,14,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 15:00,2013,8,1,15,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 16:00,2013,8,1,16,10,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 17:00,2013,8,1,17,9,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 18:00,2013,8,1,18,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 19:00,2013,8,1,19,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2013/8/1 20:00,2013,8,1,20,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2013/8/1 21:00,2013,8,1,21,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 22:00,2013,8,1,22,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/1 23:00,2013,8,1,23,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 0:00,2013,8,2,0,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 1:00,2013,8,2,1,17,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 2:00,2013,8,2,2,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 3:00,2013,8,2,3,26,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 4:00,2013,8,2,4,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 5:00,2013,8,2,5,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 6:00,2013,8,2,6,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 7:00,2013,8,2,7,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 8:00,2013,8,2,8,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 9:00,2013,8,2,9,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 10:00,2013,8,2,10,21,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 11:00,2013,8,2,11,15,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 12:00,2013,8,2,12,8,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 13:00,2013,8,2,13,10,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 14:00,2013,8,2,14,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 15:00,2013,8,2,15,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 16:00,2013,8,2,16,7,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 17:00,2013,8,2,17,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 18:00,2013,8,2,18,17,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 19:00,2013,8,2,19,10,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 20:00,2013,8,2,20,9,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 21:00,2013,8,2,21,8,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 22:00,2013,8,2,22,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/2 23:00,2013,8,2,23,2,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 0:00,2013,8,3,0,3,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 1:00,2013,8,3,1,15,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 2:00,2013,8,3,2,15,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 3:00,2013,8,3,3,11,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 4:00,2013,8,3,4,12,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 5:00,2013,8,3,5,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 6:00,2013,8,3,6,12,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 7:00,2013,8,3,7,17,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 8:00,2013,8,3,8,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 9:00,2013,8,3,9,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 10:00,2013,8,3,10,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 11:00,2013,8,3,11,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 12:00,2013,8,3,12,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 13:00,2013,8,3,13,12,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 14:00,2013,8,3,14,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 15:00,2013,8,3,15,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 16:00,2013,8,3,16,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 17:00,2013,8,3,17,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2013/8/3 18:00,2013,8,3,18,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 19:00,2013,8,3,19,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 20:00,2013,8,3,20,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 21:00,2013,8,3,21,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/3 22:00,2013,8,3,22,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2013/8/3 23:00,2013,8,3,23,13,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 0:00,2013,8,4,0,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2013/8/4 1:00,2013,8,4,1,13,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 2:00,2013,8,4,2,21,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 3:00,2013,8,4,3,10,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 4:00,2013,8,4,4,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 5:00,2013,8,4,5,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 6:00,2013,8,4,6,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 7:00,2013,8,4,7,20,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 8:00,2013,8,4,8,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 9:00,2013,8,4,9,20,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 10:00,2013,8,4,10,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 11:00,2013,8,4,11,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 12:00,2013,8,4,12,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 13:00,2013,8,4,13,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 14:00,2013,8,4,14,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 15:00,2013,8,4,15,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 16:00,2013,8,4,16,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 17:00,2013,8,4,17,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 18:00,2013,8,4,18,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 19:00,2013,8,4,19,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2013/8/4 20:00,2013,8,4,20,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 21:00,2013,8,4,21,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 22:00,2013,8,4,22,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/4 23:00,2013,8,4,23,11,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 0:00,2013,8,5,0,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 1:00,2013,8,5,1,21,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 2:00,2013,8,5,2,9,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 3:00,2013,8,5,3,10,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 4:00,2013,8,5,4,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 5:00,2013,8,5,5,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 6:00,2013,8,5,6,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 7:00,2013,8,5,7,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 8:00,2013,8,5,8,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 9:00,2013,8,5,9,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 10:00,2013,8,5,10,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 11:00,2013,8,5,11,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 12:00,2013,8,5,12,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 13:00,2013,8,5,13,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 14:00,2013,8,5,14,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 15:00,2013,8,5,15,48,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 16:00,2013,8,5,16,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 17:00,2013,8,5,17,68,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 18:00,2013,8,5,18,67,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 19:00,2013,8,5,19,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 20:00,2013,8,5,20,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 21:00,2013,8,5,21,48,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 22:00,2013,8,5,22,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/5 23:00,2013,8,5,23,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 0:00,2013,8,6,0,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 1:00,2013,8,6,1,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 2:00,2013,8,6,2,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 3:00,2013,8,6,3,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 4:00,2013,8,6,4,50,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 5:00,2013,8,6,5,47,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 6:00,2013,8,6,6,65,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 7:00,2013,8,6,7,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 8:00,2013,8,6,8,51,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 9:00,2013,8,6,9,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 10:00,2013,8,6,10,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 11:00,2013,8,6,11,30,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 12:00,2013,8,6,12,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 13:00,2013,8,6,13,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 14:00,2013,8,6,14,34,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 15:00,2013,8,6,15,60,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 16:00,2013,8,6,16,53,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 17:00,2013,8,6,17,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 18:00,2013,8,6,18,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 19:00,2013,8,6,19,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 20:00,2013,8,6,20,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 21:00,2013,8,6,21,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 22:00,2013,8,6,22,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/6 23:00,2013,8,6,23,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 0:00,2013,8,7,0,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 1:00,2013,8,7,1,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 2:00,2013,8,7,2,45,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 3:00,2013,8,7,3,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 4:00,2013,8,7,4,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 5:00,2013,8,7,5,50,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 6:00,2013,8,7,6,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 7:00,2013,8,7,7,80,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 8:00,2013,8,7,8,91,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 9:00,2013,8,7,9,77,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 10:00,2013,8,7,10,58,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 11:00,2013,8,7,11,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 12:00,2013,8,7,12,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 13:00,2013,8,7,13,58,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 14:00,2013,8,7,14,89,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 15:00,2013,8,7,15,86,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 16:00,2013,8,7,16,92,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 17:00,2013,8,7,17,79,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 18:00,2013,8,7,18,52,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 19:00,2013,8,7,19,60,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 20:00,2013,8,7,20,62,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 21:00,2013,8,7,21,65,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 22:00,2013,8,7,22,77,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/7 23:00,2013,8,7,23,74,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 0:00,2013,8,8,0,67,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 1:00,2013,8,8,1,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 2:00,2013,8,8,2,60,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 3:00,2013,8,8,3,55,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 4:00,2013,8,8,4,52,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 5:00,2013,8,8,5,51,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 6:00,2013,8,8,6,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 7:00,2013,8,8,7,61,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 8:00,2013,8,8,8,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 9:00,2013,8,8,9,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 10:00,2013,8,8,10,47,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 11:00,2013,8,8,11,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 12:00,2013,8,8,12,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 13:00,2013,8,8,13,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 14:00,2013,8,8,14,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 15:00,2013,8,8,15,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 16:00,2013,8,8,16,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 17:00,2013,8,8,17,67,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 18:00,2013,8,8,18,68,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 19:00,2013,8,8,19,77,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 20:00,2013,8,8,20,77,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 21:00,2013,8,8,21,65,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 22:00,2013,8,8,22,66,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/8 23:00,2013,8,8,23,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 0:00,2013,8,9,0,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 1:00,2013,8,9,1,66,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 2:00,2013,8,9,2,69,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 3:00,2013,8,9,3,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 4:00,2013,8,9,4,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 5:00,2013,8,9,5,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 6:00,2013,8,9,6,57,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 7:00,2013,8,9,7,58,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 8:00,2013,8,9,8,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2013/8/9 9:00,2013,8,9,9,66,电/m超1 Hr,Valid,
