Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,2013/5/4 10:00,2013,5,4,10,78,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 11:00,2013,5,4,11,56,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 12:00,2013,5,4,12,67,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 13:00,2013,5,4,13,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 14:00,2013,5,4,14,57,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 15:00,2013,5,4,15,69,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 16:00,2013,5,4,16,67,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 17:00,2013,5,4,17,73,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 18:00,2013,5,4,18,83,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 19:00,2013,5,4,19,89,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 20:00,2013,5,4,20,49,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 21:00,2013,5,4,21,49,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 22:00,2013,5,4,22,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/4 23:00,2013,5,4,23,65,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 0:00,2013,5,5,0,66,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 1:00,2013,5,5,1,62,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 2:00,2013,5,5,2,59,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 3:00,2013,5,5,3,60,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 4:00,2013,5,5,4,51,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 5:00,2013,5,5,5,57,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 6:00,2013,5,5,6,72,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 7:00,2013,5,5,7,69,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 8:00,2013,5,5,8,68,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 9:00,2013,5,5,9,67,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 10:00,2013,5,5,10,104,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 11:00,2013,5,5,11,106,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 12:00,2013,5,5,12,121,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 13:00,2013,5,5,13,123,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 14:00,2013,5,5,14,125,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 15:00,2013,5,5,15,85,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 16:00,2013,5,5,16,74,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 17:00,2013,5,5,17,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 18:00,2013,5,5,18,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 19:00,2013,5,5,19,60,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 20:00,2013,5,5,20,59,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 21:00,2013,5,5,21,55,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 22:00,2013,5,5,22,70,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/5 23:00,2013,5,5,23,70,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 0:00,2013,5,6,0,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 1:00,2013,5,6,1,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 2:00,2013,5,6,2,62,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 3:00,2013,5,6,3,61,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 4:00,2013,5,6,4,47,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 5:00,2013,5,6,5,43,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 6:00,2013,5,6,6,42,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 7:00,2013,5,6,7,42,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 8:00,2013,5,6,8,50,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 9:00,2013,5,6,9,52,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 10:00,2013,5,6,10,56,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 11:00,2013,5,6,11,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 12:00,2013,5,6,12,72,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 13:00,2013,5,6,13,73,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 14:00,2013,5,6,14,78,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 15:00,2013,5,6,15,82,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 16:00,2013,5,6,16,80,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 17:00,2013,5,6,17,58,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 18:00,2013,5,6,18,59,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 19:00,2013,5,6,19,64,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 20:00,2013,5,6,20,57,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 21:00,2013,5,6,21,60,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 22:00,2013,5,6,22,73,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/6 23:00,2013,5,6,23,80,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 0:00,2013,5,7,0,79,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 1:00,2013,5,7,1,80,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 2:00,2013,5,7,2,86,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 3:00,2013,5,7,3,85,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 4:00,2013,5,7,4,86,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 5:00,2013,5,7,5,86,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 6:00,2013,5,7,6,89,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 7:00,2013,5,7,7,86,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 8:00,2013,5,7,8,85,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 9:00,2013,5,7,9,84,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 10:00,2013,5,7,10,80,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 11:00,2013,5,7,11,69,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 12:00,2013,5,7,12,55,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 13:00,2013,5,7,13,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 14:00,2013,5,7,14,58,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 15:00,2013,5,7,15,47,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 16:00,2013,5,7,16,56,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 17:00,2013,5,7,17,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 18:00,2013,5,7,18,66,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 19:00,2013,5,7,19,83,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 20:00,2013,5,7,20,79,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 21:00,2013,5,7,21,86,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 22:00,2013,5,7,22,101,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/7 23:00,2013,5,7,23,102,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 0:00,2013,5,8,0,64,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 1:00,2013,5,8,1,62,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 2:00,2013,5,8,2,78,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 3:00,2013,5,8,3,156,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 4:00,2013,5,8,4,136,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 5:00,2013,5,8,5,124,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 6:00,2013,5,8,6,122,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 7:00,2013,5,8,7,132,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 8:00,2013,5,8,8,108,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 9:00,2013,5,8,9,85,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 10:00,2013,5,8,10,85,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 11:00,2013,5,8,11,80,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 12:00,2013,5,8,12,69,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 13:00,2013,5,8,13,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 14:00,2013,5,8,14,45,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 15:00,2013,5,8,15,72,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 16:00,2013,5,8,16,74,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 17:00,2013,5,8,17,57,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 18:00,2013,5,8,18,52,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 19:00,2013,5,8,19,45,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 20:00,2013,5,8,20,31,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 21:00,2013,5,8,21,28,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 22:00,2013,5,8,22,43,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/8 23:00,2013,5,8,23,31,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 0:00,2013,5,9,0,25,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 1:00,2013,5,9,1,13,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 2:00,2013,5,9,2,9,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 3:00,2013,5,9,3,8,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 4:00,2013,5,9,4,5,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 5:00,2013,5,9,5,5,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 6:00,2013,5,9,6,18,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 7:00,2013,5,9,7,23,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 8:00,2013,5,9,8,33,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 9:00,2013,5,9,9,38,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 10:00,2013,5,9,10,29,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 11:00,2013,5,9,11,26,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 12:00,2013,5,9,12,20,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 13:00,2013,5,9,13,19,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 14:00,2013,5,9,14,15,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 15:00,2013,5,9,15,14,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 16:00,2013,5,9,16,13,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 17:00,2013,5,9,17,14,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 18:00,2013,5,9,18,14,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 19:00,2013,5,9,19,23,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 20:00,2013,5,9,20,30,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 21:00,2013,5,9,21,33,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 22:00,2013,5,9,22,35,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/9 23:00,2013,5,9,23,19,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 0:00,2013,5,10,0,13,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 1:00,2013,5,10,1,19,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 2:00,2013,5,10,2,12,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 3:00,2013,5,10,3,20,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 4:00,2013,5,10,4,16,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 5:00,2013,5,10,5,18,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 6:00,2013,5,10,6,19,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 7:00,2013,5,10,7,19,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 8:00,2013,5,10,8,23,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 9:00,2013,5,10,9,29,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 10:00,2013,5,10,10,31,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 11:00,2013,5,10,11,24,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 12:00,2013,5,10,12,25,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 13:00,2013,5,10,13,22,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 14:00,2013,5,10,14,17,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 15:00,2013,5,10,15,17,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 16:00,2013,5,10,16,23,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 17:00,2013,5,10,17,23,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 18:00,2013,5,10,18,17,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 19:00,2013,5,10,19,39,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 20:00,2013,5,10,20,47,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 21:00,2013,5,10,21,40,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 22:00,2013,5,10,22,40,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/10 23:00,2013,5,10,23,43,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 0:00,2013,5,11,0,45,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 1:00,2013,5,11,1,40,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 2:00,2013,5,11,2,43,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 3:00,2013,5,11,3,55,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 4:00,2013,5,11,4,69,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 5:00,2013,5,11,5,75,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 6:00,2013,5,11,6,71,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 7:00,2013,5,11,7,80,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 8:00,2013,5,11,8,86,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 9:00,2013,5,11,9,98,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 10:00,2013,5,11,10,90,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 11:00,2013,5,11,11,77,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 12:00,2013,5,11,12,65,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 13:00,2013,5,11,13,57,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 14:00,2013,5,11,14,41,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 15:00,2013,5,11,15,27,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 16:00,2013,5,11,16,26,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 17:00,2013,5,11,17,25,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 18:00,2013,5,11,18,27,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 19:00,2013,5,11,19,32,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 20:00,2013,5,11,20,38,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 21:00,2013,5,11,21,43,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 22:00,2013,5,11,22,53,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/11 23:00,2013,5,11,23,65,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 0:00,2013,5,12,0,66,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 1:00,2013,5,12,1,78,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 2:00,2013,5,12,2,83,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 3:00,2013,5,12,3,80,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 4:00,2013,5,12,4,79,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 5:00,2013,5,12,5,85,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 6:00,2013,5,12,6,91,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 7:00,2013,5,12,7,124,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 8:00,2013,5,12,8,131,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 9:00,2013,5,12,9,136,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 10:00,2013,5,12,10,101,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 11:00,2013,5,12,11,91,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 12:00,2013,5,12,12,82,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 13:00,2013,5,12,13,63,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 14:00,2013,5,12,14,54,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 15:00,2013,5,12,15,57,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 16:00,2013,5,12,16,43,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 17:00,2013,5,12,17,28,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 18:00,2013,5,12,18,39,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 19:00,2013,5,12,19,50,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 20:00,2013,5,12,20,57,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 21:00,2013,5,12,21,61,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 22:00,2013,5,12,22,69,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/12 23:00,2013,5,12,23,88,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 0:00,2013,5,13,0,89,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 1:00,2013,5,13,1,81,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 2:00,2013,5,13,2,105,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 3:00,2013,5,13,3,103,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 4:00,2013,5,13,4,103,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 5:00,2013,5,13,5,114,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 6:00,2013,5,13,6,134,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 7:00,2013,5,13,7,155,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 8:00,2013,5,13,8,175,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 9:00,2013,5,13,9,192,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 10:00,2013,5,13,10,200,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 11:00,2013,5,13,11,183,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 12:00,2013,5,13,12,177,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 13:00,2013,5,13,13,163,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 14:00,2013,5,13,14,152,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 15:00,2013,5,13,15,112,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 16:00,2013,5,13,16,94,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 17:00,2013,5,13,17,101,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 18:00,2013,5,13,18,95,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 19:00,2013,5,13,19,88,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 20:00,2013,5,13,20,92,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 21:00,2013,5,13,21,92,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 22:00,2013,5,13,22,97,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/13 23:00,2013,5,13,23,109,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 0:00,2013,5,14,0,118,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 1:00,2013,5,14,1,142,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 2:00,2013,5,14,2,91,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 3:00,2013,5,14,3,96,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 4:00,2013,5,14,4,96,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 5:00,2013,5,14,5,98,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 6:00,2013,5,14,6,104,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 7:00,2013,5,14,7,106,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 8:00,2013,5,14,8,104,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 9:00,2013,5,14,9,138,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 10:00,2013,5,14,10,105,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 11:00,2013,5,14,11,84,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 12:00,2013,5,14,12,75,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 13:00,2013,5,14,13,56,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 14:00,2013,5,14,14,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 15:00,2013,5,14,15,47,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 16:00,2013,5,14,16,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 17:00,2013,5,14,17,41,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 18:00,2013,5,14,18,40,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 19:00,2013,5,14,19,46,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 20:00,2013,5,14,20,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 21:00,2013,5,14,21,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 22:00,2013,5,14,22,53,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/14 23:00,2013,5,14,23,50,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 0:00,2013,5,15,0,53,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 1:00,2013,5,15,1,55,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 2:00,2013,5,15,2,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 3:00,2013,5,15,3,36,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 4:00,2013,5,15,4,68,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 5:00,2013,5,15,5,87,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 6:00,2013,5,15,6,77,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 7:00,2013,5,15,7,55,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 8:00,2013,5,15,8,42,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 9:00,2013,5,15,9,41,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 10:00,2013,5,15,10,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 11:00,2013,5,15,11,41,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 12:00,2013,5,15,12,37,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 13:00,2013,5,15,13,50,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 14:00,2013,5,15,14,65,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 15:00,2013,5,15,15,34,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 16:00,2013,5,15,16,37,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 17:00,2013,5,15,17,27,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 18:00,2013,5,15,18,33,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 19:00,2013,5,15,19,40,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 20:00,2013,5,15,20,34,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 21:00,2013,5,15,21,49,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 22:00,2013,5,15,22,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/15 23:00,2013,5,15,23,31,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/16 0:00,2013,5,16,0,40,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/16 1:00,2013,5,16,1,51,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/16 2:00,2013,5,16,2,51,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/16 3:00,2013,5,16,3,49,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/16 4:00,2013,5,16,4,48,电/m超1 Hr,Valid,
Chengdu,PM2.5,2013/5/16 5:00,2013,5,16,5,31,电/m超1 Hr,Valid,
