Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,2013/8/27 10:00,2013,8,27,10,49,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 11:00,2013,8,27,11,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 12:00,2013,8,27,12,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 13:00,2013,8,27,13,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 14:00,2013,8,27,14,-999,电/m超1 Hr,Missing,
Shenyang,PM2.5,2013/8/27 15:00,2013,8,27,15,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 16:00,2013,8,27,16,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 17:00,2013,8,27,17,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 18:00,2013,8,27,18,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 19:00,2013,8,27,19,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 20:00,2013,8,27,20,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 21:00,2013,8,27,21,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 22:00,2013,8,27,22,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/27 23:00,2013,8,27,23,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 0:00,2013,8,28,0,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 1:00,2013,8,28,1,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 2:00,2013,8,28,2,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 3:00,2013,8,28,3,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 4:00,2013,8,28,4,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 5:00,2013,8,28,5,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 6:00,2013,8,28,6,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 7:00,2013,8,28,7,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 8:00,2013,8,28,8,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 9:00,2013,8,28,9,46,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 10:00,2013,8,28,10,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 11:00,2013,8,28,11,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 12:00,2013,8,28,12,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 13:00,2013,8,28,13,51,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 14:00,2013,8,28,14,64,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 15:00,2013,8,28,15,60,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 16:00,2013,8,28,16,34,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 17:00,2013,8,28,17,34,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 18:00,2013,8,28,18,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 19:00,2013,8,28,19,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 20:00,2013,8,28,20,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 21:00,2013,8,28,21,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 22:00,2013,8,28,22,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/28 23:00,2013,8,28,23,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 0:00,2013,8,29,0,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 1:00,2013,8,29,1,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 2:00,2013,8,29,2,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 3:00,2013,8,29,3,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 4:00,2013,8,29,4,45,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 5:00,2013,8,29,5,66,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 6:00,2013,8,29,6,53,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 7:00,2013,8,29,7,54,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 8:00,2013,8,29,8,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 9:00,2013,8,29,9,51,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 10:00,2013,8,29,10,46,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 11:00,2013,8,29,11,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 12:00,2013,8,29,12,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 13:00,2013,8,29,13,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 14:00,2013,8,29,14,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 15:00,2013,8,29,15,8,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 16:00,2013,8,29,16,5,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 17:00,2013,8,29,17,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 18:00,2013,8,29,18,14,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 19:00,2013,8,29,19,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 20:00,2013,8,29,20,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 21:00,2013,8,29,21,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 22:00,2013,8,29,22,9,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/29 23:00,2013,8,29,23,7,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 0:00,2013,8,30,0,6,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 1:00,2013,8,30,1,6,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 2:00,2013,8,30,2,7,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 3:00,2013,8,30,3,8,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 4:00,2013,8,30,4,11,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 5:00,2013,8,30,5,14,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 6:00,2013,8,30,6,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 7:00,2013,8,30,7,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 8:00,2013,8,30,8,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 9:00,2013,8,30,9,13,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 10:00,2013,8,30,10,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 11:00,2013,8,30,11,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 12:00,2013,8,30,12,10,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 13:00,2013,8,30,13,8,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 14:00,2013,8,30,14,-999,电/m超1 Hr,Missing,
Shenyang,PM2.5,2013/8/30 15:00,2013,8,30,15,11,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 16:00,2013,8,30,16,7,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 17:00,2013,8,30,17,7,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 18:00,2013,8,30,18,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 19:00,2013,8,30,19,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 20:00,2013,8,30,20,34,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 21:00,2013,8,30,21,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 22:00,2013,8,30,22,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/30 23:00,2013,8,30,23,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 0:00,2013,8,31,0,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 1:00,2013,8,31,1,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 2:00,2013,8,31,2,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 3:00,2013,8,31,3,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 4:00,2013,8,31,4,22,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 5:00,2013,8,31,5,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 6:00,2013,8,31,6,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 7:00,2013,8,31,7,79,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 8:00,2013,8,31,8,113,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 9:00,2013,8,31,9,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 10:00,2013,8,31,10,51,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 11:00,2013,8,31,11,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 12:00,2013,8,31,12,10,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 13:00,2013,8,31,13,8,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 14:00,2013,8,31,14,3,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 15:00,2013,8,31,15,2,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 16:00,2013,8,31,16,5,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 17:00,2013,8,31,17,4,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 18:00,2013,8,31,18,7,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 19:00,2013,8,31,19,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 20:00,2013,8,31,20,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 21:00,2013,8,31,21,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 22:00,2013,8,31,22,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/8/31 23:00,2013,8,31,23,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 0:00,2013,9,1,0,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 1:00,2013,9,1,1,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 2:00,2013,9,1,2,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 3:00,2013,9,1,3,63,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 4:00,2013,9,1,4,50,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 5:00,2013,9,1,5,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 6:00,2013,9,1,6,35,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 7:00,2013,9,1,7,35,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 8:00,2013,9,1,8,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 9:00,2013,9,1,9,22,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 10:00,2013,9,1,10,35,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 11:00,2013,9,1,11,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 12:00,2013,9,1,12,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 13:00,2013,9,1,13,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 14:00,2013,9,1,14,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 15:00,2013,9,1,15,-2,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 16:00,2013,9,1,16,4,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 17:00,2013,9,1,17,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 18:00,2013,9,1,18,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 19:00,2013,9,1,19,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 20:00,2013,9,1,20,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 21:00,2013,9,1,21,7,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 22:00,2013,9,1,22,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/1 23:00,2013,9,1,23,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 0:00,2013,9,2,0,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 1:00,2013,9,2,1,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 2:00,2013,9,2,2,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 3:00,2013,9,2,3,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 4:00,2013,9,2,4,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 5:00,2013,9,2,5,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 6:00,2013,9,2,6,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 7:00,2013,9,2,7,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 8:00,2013,9,2,8,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 9:00,2013,9,2,9,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 10:00,2013,9,2,10,41,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 11:00,2013,9,2,11,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 12:00,2013,9,2,12,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 13:00,2013,9,2,13,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 14:00,2013,9,2,14,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 15:00,2013,9,2,15,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 16:00,2013,9,2,16,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 17:00,2013,9,2,17,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 18:00,2013,9,2,18,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 19:00,2013,9,2,19,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 20:00,2013,9,2,20,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 21:00,2013,9,2,21,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 22:00,2013,9,2,22,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/2 23:00,2013,9,2,23,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 0:00,2013,9,3,0,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 1:00,2013,9,3,1,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 2:00,2013,9,3,2,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 3:00,2013,9,3,3,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 4:00,2013,9,3,4,66,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 5:00,2013,9,3,5,86,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 6:00,2013,9,3,6,93,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 7:00,2013,9,3,7,90,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 8:00,2013,9,3,8,59,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 9:00,2013,9,3,9,50,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 10:00,2013,9,3,10,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 11:00,2013,9,3,11,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 12:00,2013,9,3,12,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 13:00,2013,9,3,13,8,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 14:00,2013,9,3,14,10,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 15:00,2013,9,3,15,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 16:00,2013,9,3,16,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 17:00,2013,9,3,17,8,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 18:00,2013,9,3,18,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 19:00,2013,9,3,19,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 20:00,2013,9,3,20,37,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 21:00,2013,9,3,21,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 22:00,2013,9,3,22,53,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/3 23:00,2013,9,3,23,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 0:00,2013,9,4,0,60,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 1:00,2013,9,4,1,50,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 2:00,2013,9,4,2,50,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 3:00,2013,9,4,3,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 4:00,2013,9,4,4,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 5:00,2013,9,4,5,71,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 6:00,2013,9,4,6,94,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 7:00,2013,9,4,7,103,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 8:00,2013,9,4,8,112,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 9:00,2013,9,4,9,94,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 10:00,2013,9,4,10,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 11:00,2013,9,4,11,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 12:00,2013,9,4,12,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 13:00,2013,9,4,13,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 14:00,2013,9,4,14,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 15:00,2013,9,4,15,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 16:00,2013,9,4,16,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 17:00,2013,9,4,17,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 18:00,2013,9,4,18,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 19:00,2013,9,4,19,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 20:00,2013,9,4,20,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 21:00,2013,9,4,21,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 22:00,2013,9,4,22,68,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/4 23:00,2013,9,4,23,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 0:00,2013,9,5,0,90,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 1:00,2013,9,5,1,95,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 2:00,2013,9,5,2,82,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 3:00,2013,9,5,3,61,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 4:00,2013,9,5,4,72,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 5:00,2013,9,5,5,71,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 6:00,2013,9,5,6,76,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 7:00,2013,9,5,7,74,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 8:00,2013,9,5,8,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 9:00,2013,9,5,9,58,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 10:00,2013,9,5,10,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 11:00,2013,9,5,11,54,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 12:00,2013,9,5,12,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 13:00,2013,9,5,13,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 14:00,2013,9,5,14,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 15:00,2013,9,5,15,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 16:00,2013,9,5,16,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 17:00,2013,9,5,17,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 18:00,2013,9,5,18,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 19:00,2013,9,5,19,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 20:00,2013,9,5,20,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 21:00,2013,9,5,21,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 22:00,2013,9,5,22,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/5 23:00,2013,9,5,23,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 0:00,2013,9,6,0,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 1:00,2013,9,6,1,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 2:00,2013,9,6,2,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 3:00,2013,9,6,3,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 4:00,2013,9,6,4,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 5:00,2013,9,6,5,46,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 6:00,2013,9,6,6,49,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 7:00,2013,9,6,7,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 8:00,2013,9,6,8,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 9:00,2013,9,6,9,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 10:00,2013,9,6,10,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 11:00,2013,9,6,11,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 12:00,2013,9,6,12,77,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 13:00,2013,9,6,13,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 14:00,2013,9,6,14,37,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 15:00,2013,9,6,15,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 16:00,2013,9,6,16,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 17:00,2013,9,6,17,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 18:00,2013,9,6,18,37,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 19:00,2013,9,6,19,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 20:00,2013,9,6,20,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 21:00,2013,9,6,21,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 22:00,2013,9,6,22,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/6 23:00,2013,9,6,23,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 0:00,2013,9,7,0,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 1:00,2013,9,7,1,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 2:00,2013,9,7,2,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 3:00,2013,9,7,3,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 4:00,2013,9,7,4,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 5:00,2013,9,7,5,58,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 6:00,2013,9,7,6,73,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 7:00,2013,9,7,7,128,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 8:00,2013,9,7,8,133,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 9:00,2013,9,7,9,134,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 10:00,2013,9,7,10,106,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 11:00,2013,9,7,11,96,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 12:00,2013,9,7,12,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 13:00,2013,9,7,13,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 14:00,2013,9,7,14,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 15:00,2013,9,7,15,35,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 16:00,2013,9,7,16,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 17:00,2013,9,7,17,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 18:00,2013,9,7,18,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 19:00,2013,9,7,19,52,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 20:00,2013,9,7,20,64,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 21:00,2013,9,7,21,71,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 22:00,2013,9,7,22,90,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/7 23:00,2013,9,7,23,94,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/8 0:00,2013,9,8,0,85,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/8 1:00,2013,9,8,1,70,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/8 2:00,2013,9,8,2,62,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/8 3:00,2013,9,8,3,49,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/8 4:00,2013,9,8,4,61,电/m超1 Hr,Valid,
Shenyang,PM2.5,2013/9/8 5:00,2013,9,8,5,57,电/m超1 Hr,Valid,
